date,open,high,low,close,volume
2024-08-29 10:36:00+05:30,2307.0,2307.15,2307.0,2307.05,1721
2024-08-29 10:37:00+05:30,2307.05,2308.65,2307.0,2308.65,793
2024-08-29 10:38:00+05:30,2308.65,2308.65,2306.8,2307.0,1122
2024-08-29 10:39:00+05:30,2307.7,2307.7,2306.4,2307.0,4667
2024-08-29 10:40:00+05:30,2306.9,2307.05,2306.45,2307.0,3482
2024-08-29 10:41:00+05:30,2307.0,2307.65,2307.0,2307.65,450
2024-08-29 10:42:00+05:30,2307.65,2308.0,2306.55,2308.0,1142
2024-08-29 10:43:00+05:30,2308.0,2309.4,2307.6,2308.3,600
2024-08-29 10:44:00+05:30,2308.3,2309.35,2307.95,2309.2,417
2024-08-29 10:45:00+05:30,2309.2,2309.2,2307.0,2307.4,2868
2024-08-29 10:46:00+05:30,2307.0,2307.45,2306.5,2307.0,8115
2024-08-29 10:47:00+05:30,2307.0,2308.2,2306.65,2307.0,1607
2024-08-29 10:48:00+05:30,2307.0,2308.2,2307.0,2307.55,539
2024-08-29 10:49:00+05:30,2307.55,2307.8,2307.0,2307.5,426
2024-08-29 10:50:00+05:30,2307.5,2307.55,2307.5,2307.5,90
2024-08-29 10:51:00+05:30,2307.5,2307.55,2306.3,2307.0,1498
2024-08-29 10:52:00+05:30,2307.0,2307.15,2306.95,2307.0,412
2024-08-29 10:53:00+05:30,2307.15,2307.15,2306.75,2307.0,9163
2024-08-29 10:54:00+05:30,2307.0,2307.05,2307.0,2307.0,2064
2024-08-29 10:55:00+05:30,2307.05,2307.15,2307.0,2307.0,2945
2024-08-29 10:56:00+05:30,2307.0,2307.15,2306.3,2307.0,7073
2024-08-29 10:57:00+05:30,2307.0,2307.05,2306.55,2307.0,5640
2024-08-29 10:58:00+05:30,2307.0,2307.05,2302.0,2302.45,8838
2024-08-29 10:59:00+05:30,2302.8,2306.5,2302.75,2306.45,5304
2024-08-29 11:00:00+05:30,2306.45,2306.9,2304.0,2304.2,919
2024-08-29 11:01:00+05:30,2304.2,2306.05,2303.05,2306.05,608
2024-08-29 11:02:00+05:30,2306.05,2306.05,2304.15,2305.5,593
2024-08-29 11:03:00+05:30,2305.5,2306.0,2305.0,2305.4,229
2024-08-29 11:04:00+05:30,2305.4,2306.0,2303.65,2304.0,616
2024-08-29 11:05:00+05:30,2304.0,2304.0,2302.6,2303.9,769
2024-08-29 11:06:00+05:30,2303.9,2303.9,2302.35,2302.35,304
2024-08-29 11:07:00+05:30,2302.35,2304.0,2302.0,2304.0,255
2024-08-29 11:08:00+05:30,2304.0,2304.0,2303.0,2303.95,174
2024-08-29 11:09:00+05:30,2303.95,2303.95,2303.0,2303.9,223
2024-08-29 11:10:00+05:30,2303.9,2305.0,2303.4,2304.35,2473
2024-08-29 11:11:00+05:30,2304.35,2305.95,2304.3,2305.95,380
2024-08-29 11:12:00+05:30,2305.95,2306.1,2304.85,2305.15,198
2024-08-29 11:13:00+05:30,2305.15,2305.75,2304.75,2305.0,212
2024-08-29 11:14:00+05:30,2305.75,2305.75,2304.55,2305.0,375
2024-08-29 11:15:00+05:30,2305.0,2305.7,2303.55,2303.55,627
2024-08-29 11:16:00+05:30,2303.4,2304.0,2302.0,2303.5,1890
2024-08-29 11:17:00+05:30,2303.5,2303.5,2302.5,2302.6,607
2024-08-29 11:18:00+05:30,2302.6,2304.3,2301.5,2301.7,3159
2024-08-29 11:19:00+05:30,2301.7,2303.05,2301.25,2302.7,1410
2024-08-29 11:20:00+05:30,2302.7,2303.1,2301.65,2301.65,854
2024-08-29 11:21:00+05:30,2302.7,2302.75,2301.8,2302.75,380
2024-08-29 11:22:00+05:30,2302.75,2303.45,2302.2,2303.15,94
2024-08-29 11:23:00+05:30,2303.15,2303.25,2301.9,2302.45,748
2024-08-29 11:24:00+05:30,2302.45,2302.65,2300.5,2302.2,4357
2024-08-29 11:25:00+05:30,2302.2,2302.2,2301.2,2302.05,241
2024-08-29 11:26:00+05:30,2302.05,2302.05,2301.4,2301.75,319
2024-08-29 11:27:00+05:30,2301.75,2302.35,2301.75,2302.15,361
2024-08-29 11:28:00+05:30,2302.15,2303.45,2302.15,2303.0,416
2024-08-29 11:29:00+05:30,2303.7,2303.9,2302.2,2302.75,873
2024-08-29 11:30:00+05:30,2302.75,2302.85,2301.0,2301.85,968
2024-08-29 11:31:00+05:30,2301.85,2302.85,2301.7,2302.5,256
2024-08-29 11:32:00+05:30,2302.5,2302.85,2301.5,2302.85,298
2024-08-29 11:33:00+05:30,2302.85,2303.0,2301.8,2301.85,384
2024-08-29 11:34:00+05:30,2301.85,2303.25,2301.55,2302.65,705
2024-08-29 11:35:00+05:30,2302.65,2302.65,2302.1,2302.4,105
2024-08-29 11:36:00+05:30,2302.1,2302.85,2302.0,2302.0,179
2024-08-29 11:37:00+05:30,2302.1,2302.55,2301.95,2302.55,313
2024-08-29 11:38:00+05:30,2302.55,2302.55,2301.05,2301.05,489
2024-08-29 11:39:00+05:30,2301.05,2301.9,2301.05,2301.9,398
2024-08-29 11:40:00+05:30,2301.9,2301.9,2300.7,2300.7,778
2024-08-29 11:41:00+05:30,2300.7,2300.9,2300.1,2300.1,1425
2024-08-29 11:42:00+05:30,2300.1,2300.65,2300.0,2300.15,1517
2024-08-29 11:43:00+05:30,2300.15,2301.6,2300.0,2300.55,2420
2024-08-29 11:44:00+05:30,2300.55,2300.55,2300.0,2300.25,728
2024-08-29 11:45:00+05:30,2300.0,2300.7,2299.15,2299.85,5034
2024-08-29 11:46:00+05:30,2299.85,2299.85,2299.5,2299.75,698
2024-08-29 11:47:00+05:30,2299.65,2299.65,2296.55,2296.55,3643
2024-08-29 11:48:00+05:30,2296.75,2298.75,2296.0,2297.95,3182
2024-08-29 11:49:00+05:30,2297.95,2297.95,2296.25,2296.3,781
2024-08-29 11:50:00+05:30,2296.3,2298.5,2296.1,2298.0,1605
2024-08-29 11:51:00+05:30,2298.0,2298.0,2295.4,2295.45,973
2024-08-29 11:52:00+05:30,2295.45,2296.4,2295.1,2296.15,1118
2024-08-29 11:53:00+05:30,2296.15,2297.25,2295.6,2295.6,911
2024-08-29 11:54:00+05:30,2295.6,2297.8,2295.2,2296.8,1705
2024-08-29 11:55:00+05:30,2296.8,2298.1,2296.75,2296.85,1838
2024-08-29 11:56:00+05:30,2296.85,2296.85,2287.15,2287.65,16221
2024-08-29 11:57:00+05:30,2287.65,2289.4,2287.0,2288.1,9102
2024-08-29 11:58:00+05:30,2288.1,2290.25,2286.7,2290.25,5561
2024-08-29 11:59:00+05:30,2290.4,2292.2,2288.95,2291.5,2155
2024-08-29 12:00:00+05:30,2291.5,2293.35,2291.2,2293.05,2180
2024-08-29 12:01:00+05:30,2293.05,2294.9,2293.05,2293.75,1507
2024-08-29 12:02:00+05:30,2293.75,2293.75,2292.05,2292.1,1340
2024-08-29 12:03:00+05:30,2292.1,2292.75,2289.0,2290.1,1089
2024-08-29 12:04:00+05:30,2290.1,2291.7,2289.35,2290.95,1475
2024-08-29 12:05:00+05:30,2290.95,2291.6,2290.35,2290.45,591
2024-08-29 12:06:00+05:30,2290.45,2290.55,2289.0,2289.0,2922
2024-08-29 12:07:00+05:30,2289.0,2289.55,2288.0,2288.9,1582
2024-08-29 12:08:00+05:30,2288.9,2289.9,2287.45,2289.85,1565
2024-08-29 12:09:00+05:30,2289.85,2291.85,2289.5,2289.65,1690
2024-08-29 12:10:00+05:30,2289.65,2289.65,2287.95,2288.2,1367
2024-08-29 12:11:00+05:30,2288.2,2291.8,2288.2,2291.65,302
2024-08-29 12:12:00+05:30,2291.65,2293.4,2290.65,2291.7,3084
2024-08-29 12:13:00+05:30,2291.7,2292.8,2290.95,2291.6,1883
2024-08-29 12:14:00+05:30,2291.5,2294.25,2291.5,2292.6,951
2024-08-29 12:15:00+05:30,2292.6,2294.0,2291.0,2291.0,1502
2024-08-29 12:16:00+05:30,2290.6,2291.15,2289.55,2290.0,1043
2024-08-29 12:17:00+05:30,2290.0,2291.75,2290.0,2291.45,321
2024-08-29 12:18:00+05:30,2291.45,2292.5,2290.6,2291.6,509
2024-08-29 12:19:00+05:30,2291.6,2293.45,2290.05,2293.45,3712
2024-08-29 12:20:00+05:30,2292.35,2292.35,2291.05,2292.25,795
2024-08-29 12:21:00+05:30,2292.25,2293.1,2290.85,2292.45,1224
2024-08-29 12:22:00+05:30,2293.5,2298.95,2293.2,2297.9,6097
2024-08-29 12:23:00+05:30,2297.9,2297.9,2293.8,2296.3,2458
2024-08-29 12:24:00+05:30,2296.3,2298.7,2296.2,2298.6,627
2024-08-29 12:25:00+05:30,2298.6,2301.8,2298.45,2301.8,2081
2024-08-29 12:26:00+05:30,2301.8,2302.65,2299.65,2302.65,885
2024-08-29 12:27:00+05:30,2302.65,2303.8,2302.5,2303.25,1405
2024-08-29 12:28:00+05:30,2302.05,2303.25,2301.35,2303.05,407
2024-08-29 12:29:00+05:30,2303.05,2304.0,2302.2,2303.0,791
2024-08-29 12:30:00+05:30,2303.0,2303.8,2300.6,2301.0,462
2024-08-29 12:31:00+05:30,2300.65,2303.85,2300.65,2303.55,282
2024-08-29 12:32:00+05:30,2303.55,2304.0,2303.0,2303.65,114
2024-08-29 12:33:00+05:30,2303.65,2305.05,2303.0,2303.1,1225
2024-08-29 12:34:00+05:30,2303.1,2303.25,2301.85,2303.2,5787
2024-08-29 12:35:00+05:30,2303.2,2304.55,2302.85,2304.55,1856
2024-08-29 12:36:00+05:30,2304.55,2304.75,2303.65,2304.75,96
2024-08-29 12:37:00+05:30,2304.75,2304.75,2303.2,2303.65,316
2024-08-29 12:38:00+05:30,2303.5,2305.3,2303.5,2304.75,524
2024-08-29 12:39:00+05:30,2303.55,2304.35,2303.0,2304.15,148
2024-08-29 12:40:00+05:30,2304.15,2304.2,2303.05,2303.95,190
2024-08-29 12:41:00+05:30,2304.05,2305.3,2303.9,2304.5,442
2024-08-29 12:42:00+05:30,2304.5,2304.9,2303.65,2304.85,261
2024-08-29 12:43:00+05:30,2304.85,2304.85,2304.0,2304.3,149
2024-08-29 12:44:00+05:30,2304.3,2304.75,2303.6,2304.7,588
2024-08-29 12:45:00+05:30,2304.7,2304.7,2304.0,2304.0,201
2024-08-29 12:46:00+05:30,2304.0,2304.95,2302.85,2302.85,1587
2024-08-29 12:47:00+05:30,2302.85,2304.25,2302.85,2304.0,878
2024-08-29 12:48:00+05:30,2304.0,2305.45,2303.5,2305.45,570
2024-08-29 12:49:00+05:30,2305.45,2305.5,2303.5,2304.95,1328
2024-08-29 12:50:00+05:30,2304.95,2305.9,2304.25,2305.9,526
2024-08-29 12:51:00+05:30,2306.0,2306.0,2302.25,2304.0,1978
2024-08-29 12:52:00+05:30,2304.0,2305.25,2304.0,2305.25,1699
2024-08-29 12:53:00+05:30,2305.25,2305.25,2304.0,2305.0,2487
2024-08-29 12:54:00+05:30,2305.0,2305.05,2303.8,2305.0,10615
2024-08-29 12:55:00+05:30,2305.0,2305.05,2304.9,2304.9,13830
2024-08-29 12:56:00+05:30,2304.9,2305.85,2303.85,2305.05,3704
2024-08-29 12:57:00+05:30,2305.05,2305.05,2305.0,2305.0,2048
2024-08-29 12:58:00+05:30,2305.0,2305.35,2304.05,2305.35,6474
2024-08-29 12:59:00+05:30,2305.7,2305.7,2305.0,2305.0,500
2024-08-29 13:00:00+05:30,2305.0,2305.95,2305.0,2305.4,1345
2024-08-29 13:01:00+05:30,2305.4,2305.65,2305.05,2305.65,305
2024-08-29 13:02:00+05:30,2305.05,2305.45,2305.0,2305.05,1044
2024-08-29 13:03:00+05:30,2305.0,2305.7,2305.0,2305.0,1451
2024-08-29 13:04:00+05:30,2305.0,2305.05,2304.35,2304.75,3719
2024-08-29 13:05:00+05:30,2304.75,2305.1,2304.5,2305.05,1384
2024-08-29 13:06:00+05:30,2305.05,2305.05,2305.0,2305.05,242
2024-08-29 13:07:00+05:30,2305.05,2305.05,2304.35,2304.8,372
2024-08-29 13:08:00+05:30,2304.8,2305.05,2303.2,2303.2,11897
2024-08-29 13:09:00+05:30,2301.35,2302.15,2300.2,2301.65,1397
2024-08-29 13:10:00+05:30,2301.65,2301.65,2299.5,2299.6,1823
2024-08-29 13:11:00+05:30,2299.6,2303.1,2299.5,2301.7,685
2024-08-29 13:12:00+05:30,2301.7,2304.1,2301.3,2304.1,1607
2024-08-29 13:13:00+05:30,2303.9,2303.9,2300.95,2301.95,1145
2024-08-29 13:14:00+05:30,2301.95,2302.65,2300.65,2300.65,610
2024-08-29 13:15:00+05:30,2300.65,2301.0,2299.5,2299.5,878
2024-08-29 13:16:00+05:30,2299.5,2302.0,2299.5,2300.4,1175
2024-08-29 13:17:00+05:30,2300.4,2301.95,2300.0,2300.8,1081
2024-08-29 13:18:00+05:30,2300.8,2301.15,2299.5,2299.5,435
2024-08-29 13:19:00+05:30,2300.0,2302.9,2299.7,2301.65,1457
2024-08-29 13:20:00+05:30,2301.65,2301.65,2300.2,2300.2,296
2024-08-29 13:21:00+05:30,2300.2,2300.85,2300.2,2300.8,65
2024-08-29 13:22:00+05:30,2300.8,2300.8,2299.5,2300.25,785
2024-08-29 13:23:00+05:30,2299.6,2300.7,2299.6,2300.7,369
2024-08-29 13:24:00+05:30,2300.7,2300.7,2300.15,2300.15,261
2024-08-29 13:25:00+05:30,2300.15,2300.55,2300.15,2300.2,326
2024-08-29 13:26:00+05:30,2300.2,2301.2,2300.1,2301.2,509
2024-08-29 13:27:00+05:30,2301.2,2302.85,2300.15,2301.6,2399
2024-08-29 13:28:00+05:30,2301.6,2302.65,2300.9,2301.15,1506
2024-08-29 13:29:00+05:30,2301.15,2302.3,2301.15,2302.05,1089
2024-08-29 13:30:00+05:30,2302.05,2302.75,2301.4,2302.75,1834
2024-08-29 13:31:00+05:30,2302.75,2302.8,2301.5,2302.0,532
2024-08-29 13:32:00+05:30,2302.0,2302.0,2298.1,2299.55,2263
2024-08-29 13:33:00+05:30,2299.7,2301.05,2296.05,2297.1,1751
2024-08-29 13:34:00+05:30,2297.1,2297.75,2294.1,2295.5,760
2024-08-29 13:35:00+05:30,2295.5,2296.8,2295.5,2296.7,591
2024-08-29 13:36:00+05:30,2296.7,2296.9,2295.5,2296.05,480
2024-08-29 13:37:00+05:30,2296.05,2298.1,2296.05,2297.55,233
2024-08-29 13:38:00+05:30,2297.55,2297.55,2296.15,2296.15,482
2024-08-29 13:39:00+05:30,2296.15,2297.2,2295.75,2295.75,331
2024-08-29 13:40:00+05:30,2295.75,2296.3,2294.25,2296.0,597
2024-08-29 13:41:00+05:30,2295.95,2297.25,2295.0,2296.8,335
2024-08-29 13:42:00+05:30,2296.7,2297.45,2295.8,2296.5,612
2024-08-29 13:43:00+05:30,2296.5,2297.75,2294.7,2297.3,1133
2024-08-29 13:44:00+05:30,2297.3,2297.35,2296.45,2296.85,388
2024-08-29 13:45:00+05:30,2296.85,2299.5,2296.6,2299.5,2078
2024-08-29 13:46:00+05:30,2299.5,2302.15,2299.15,2300.8,918
2024-08-29 13:47:00+05:30,2300.8,2302.05,2300.75,2300.75,426
2024-08-29 13:48:00+05:30,2300.75,2301.95,2300.5,2300.5,152
2024-08-29 13:49:00+05:30,2300.5,2301.95,2300.0,2300.85,302
2024-08-29 13:50:00+05:30,2300.85,2300.85,2299.8,2300.3,665
2024-08-29 13:51:00+05:30,2300.3,2300.4,2299.0,2299.85,73
2024-08-29 13:52:00+05:30,2299.85,2299.85,2297.8,2299.6,566
2024-08-29 13:53:00+05:30,2299.6,2299.8,2298.3,2298.5,806
2024-08-29 13:54:00+05:30,2298.5,2300.15,2297.75,2298.7,1004
2024-08-29 13:55:00+05:30,2298.7,2299.6,2298.3,2298.35,262
2024-08-29 13:56:00+05:30,2299.4,2301.0,2298.7,2301.0,312
2024-08-29 13:57:00+05:30,2302.05,2302.05,2299.35,2300.45,745
2024-08-29 13:58:00+05:30,2301.4,2301.55,2299.2,2299.2,448
2024-08-29 13:59:00+05:30,2299.2,2299.95,2296.55,2297.4,1695
2024-08-29 14:00:00+05:30,2297.4,2299.0,2297.4,2298.15,367
2024-08-29 14:01:00+05:30,2298.15,2300.35,2297.55,2297.55,1332
2024-08-29 14:02:00+05:30,2299.25,2299.25,2296.35,2296.65,1234
2024-08-29 14:03:00+05:30,2296.65,2297.25,2295.55,2296.5,704
2024-08-29 14:04:00+05:30,2296.5,2297.6,2295.0,2295.0,762
2024-08-29 14:05:00+05:30,2294.8,2296.2,2291.95,2293.4,2541
2024-08-29 14:06:00+05:30,2292.95,2294.5,2292.95,2292.95,523
2024-08-29 14:07:00+05:30,2294.0,2295.0,2293.0,2294.15,1423
2024-08-29 14:08:00+05:30,2294.15,2294.4,2292.3,2294.4,2082
2024-08-29 14:09:00+05:30,2294.4,2294.7,2293.1,2294.45,1214
2024-08-29 14:10:00+05:30,2294.0,2296.3,2294.0,2296.3,1084
2024-08-29 14:11:00+05:30,2296.3,2296.5,2295.0,2295.2,692
2024-08-29 14:12:00+05:30,2295.2,2299.0,2295.2,2298.75,3211
2024-08-29 14:13:00+05:30,2298.55,2299.95,2298.55,2299.45,707
2024-08-29 14:14:00+05:30,2299.45,2300.6,2299.25,2299.3,196
2024-08-29 14:15:00+05:30,2299.1,2301.3,2299.1,2299.95,1476
2024-08-29 14:16:00+05:30,2299.95,2300.55,2298.7,2298.7,5689
2024-08-29 14:17:00+05:30,2298.7,2299.0,2296.7,2297.5,203
2024-08-29 14:18:00+05:30,2297.5,2297.75,2296.05,2296.95,172
2024-08-29 14:19:00+05:30,2296.95,2296.95,2295.4,2295.4,137
2024-08-29 14:20:00+05:30,2295.4,2296.0,2295.0,2295.1,169
2024-08-29 14:21:00+05:30,2295.1,2295.1,2291.2,2292.45,1202
2024-08-29 14:22:00+05:30,2292.45,2292.6,2290.4,2291.9,1083
2024-08-29 14:23:00+05:30,2291.9,2291.9,2290.0,2291.15,1363
2024-08-29 14:24:00+05:30,2291.15,2292.45,2290.0,2292.4,1211
2024-08-29 14:25:00+05:30,2292.4,2293.3,2291.45,2293.15,209
2024-08-29 14:26:00+05:30,2293.15,2293.95,2292.5,2293.75,94
2024-08-29 14:27:00+05:30,2293.75,2293.9,2292.6,2293.85,197
2024-08-29 14:28:00+05:30,2293.85,2295.7,2293.05,2295.7,201
2024-08-29 14:29:00+05:30,2295.75,2295.75,2293.2,2293.9,291
2024-08-29 14:30:00+05:30,2293.9,2293.9,2293.0,2293.0,557
2024-08-29 14:31:00+05:30,2293.0,2293.0,2292.0,2292.0,206
2024-08-29 14:32:00+05:30,2292.15,2295.4,2292.0,2294.05,493
2024-08-29 14:33:00+05:30,2294.05,2295.75,2294.05,2295.5,92
2024-08-29 14:34:00+05:30,2295.5,2295.5,2292.4,2292.85,327
2024-08-29 14:35:00+05:30,2292.85,2293.0,2290.25,2291.3,500
2024-08-29 14:36:00+05:30,2290.65,2294.9,2290.0,2294.9,1541
2024-08-29 14:37:00+05:30,2295.3,2296.75,2294.15,2296.6,684
2024-08-29 14:38:00+05:30,2296.6,2296.6,2294.05,2294.7,1514
2024-08-29 14:39:00+05:30,2294.7,2295.15,2293.9,2293.9,261
2024-08-29 14:40:00+05:30,2293.9,2294.0,2291.9,2291.9,7732
2024-08-29 14:41:00+05:30,2291.9,2292.0,2290.55,2290.8,1012
2024-08-29 14:42:00+05:30,2290.8,2291.95,2290.55,2290.75,706
2024-08-29 14:43:00+05:30,2290.75,2292.0,2290.55,2292.0,661
2024-08-29 14:44:00+05:30,2292.0,2292.85,2290.9,2292.4,3109
2024-08-29 14:45:00+05:30,2292.35,2293.6,2291.25,2292.05,257
2024-08-29 14:46:00+05:30,2292.05,2292.8,2290.6,2291.5,818
2024-08-29 14:47:00+05:30,2292.05,2292.4,2290.55,2291.45,1239
2024-08-29 14:48:00+05:30,2291.45,2292.2,2290.95,2290.95,473
2024-08-29 14:49:00+05:30,2290.95,2292.0,2290.45,2290.45,371
2024-08-29 14:50:00+05:30,2291.3,2293.5,2290.3,2292.1,347
2024-08-29 14:51:00+05:30,2292.1,2297.0,2292.1,2295.95,953
2024-08-29 14:52:00+05:30,2296.9,2297.0,2295.6,2297.0,526
2024-08-29 14:53:00+05:30,2297.0,2301.15,2296.0,2301.15,909
2024-08-29 14:54:00+05:30,2301.1,2303.45,2300.55,2301.9,1658
2024-08-29 14:55:00+05:30,2301.9,2304.6,2301.1,2302.8,614
2024-08-29 14:56:00+05:30,2302.8,2305.65,2302.6,2305.4,597
2024-08-29 14:57:00+05:30,2305.4,2306.9,2305.3,2306.9,1153
2024-08-29 14:58:00+05:30,2306.1,2308.0,2305.25,2307.6,1831
2024-08-29 14:59:00+05:30,2307.4,2310.8,2307.0,2310.15,3544
2024-08-29 15:00:00+05:30,2310.8,2311.65,2309.9,2310.1,2314
2024-08-29 15:01:00+05:30,2310.1,2313.0,2310.1,2312.45,749
2024-08-29 15:02:00+05:30,2311.6,2312.9,2310.05,2312.35,2558
2024-08-29 15:03:00+05:30,2311.25,2313.45,2310.9,2312.9,1789
2024-08-29 15:04:00+05:30,2312.95,2313.65,2311.7,2312.8,2253
2024-08-29 15:05:00+05:30,2313.45,2313.9,2310.55,2311.45,1295
2024-08-29 15:06:00+05:30,2311.95,2311.95,2309.0,2310.7,811
2024-08-29 15:07:00+05:30,2309.95,2311.85,2309.95,2311.35,725
2024-08-29 15:08:00+05:30,2311.3,2311.85,2309.15,2309.35,777
2024-08-29 15:09:00+05:30,2309.5,2312.2,2308.05,2311.85,3665
2024-08-29 15:10:00+05:30,2310.35,2310.7,2309.3,2309.7,388
2024-08-29 15:11:00+05:30,2309.7,2311.0,2308.45,2310.05,1789
2024-08-29 15:12:00+05:30,2310.05,2310.95,2309.1,2310.55,901
2024-08-29 15:13:00+05:30,2309.6,2310.85,2309.6,2309.9,802
2024-08-29 15:14:00+05:30,2309.9,2310.7,2308.0,2309.2,712
2024-08-29 15:15:00+05:30,2309.2,2310.4,2308.2,2309.8,862
2024-08-29 15:16:00+05:30,2308.6,2310.55,2306.85,2307.35,1411
2024-08-29 15:17:00+05:30,2307.35,2311.5,2307.35,2309.6,2369
2024-08-29 15:18:00+05:30,2309.6,2311.55,2309.55,2310.95,498
2024-08-29 15:19:00+05:30,2311.15,2311.15,2310.2,2311.0,770
2024-08-29 15:20:00+05:30,2310.1,2311.1,2309.6,2310.05,2610
2024-08-29 15:21:00+05:30,2310.05,2310.05,2308.0,2308.6,1976
2024-08-29 15:22:00+05:30,2310.6,2310.6,2306.9,2310.05,1284
2024-08-29 15:23:00+05:30,2309.35,2310.9,2309.35,2309.75,832
2024-08-29 15:24:00+05:30,2310.85,2310.85,2307.0,2308.7,3395
2024-08-29 15:25:00+05:30,2308.85,2310.45,2308.85,2309.55,851
2024-08-29 15:26:00+05:30,2309.45,2309.55,2307.9,2308.0,744
2024-08-29 15:27:00+05:30,2308.0,2309.95,2308.0,2308.85,2922
2024-08-29 15:28:00+05:30,2308.85,2310.4,2308.85,2309.75,1676
2024-08-29 15:29:00+05:30,2310.0,2311.4,2310.0,2310.0,1034
2024-08-30 09:15:00+05:30,2323.75,2323.8,2315.6,2321.05,2509
2024-08-30 09:16:00+05:30,2320.6,2324.6,2320.6,2322.05,794
2024-08-30 09:17:00+05:30,2321.3,2325.3,2320.0,2320.5,1704
2024-08-30 09:18:00+05:30,2320.35,2320.4,2316.95,2319.3,733
2024-08-30 09:19:00+05:30,2319.3,2320.6,2317.1,2318.5,1534
2024-08-30 09:20:00+05:30,2319.0,2319.0,2315.55,2316.1,1771
2024-08-30 09:21:00+05:30,2316.3,2318.25,2315.25,2315.25,542
2024-08-30 09:22:00+05:30,2314.2,2315.2,2313.05,2314.75,626
2024-08-30 09:23:00+05:30,2313.35,2315.4,2313.35,2314.75,280
2024-08-30 09:24:00+05:30,2313.75,2315.05,2313.75,2314.65,285
2024-08-30 09:25:00+05:30,2314.0,2314.5,2312.75,2312.75,400
2024-08-30 09:26:00+05:30,2313.5,2315.0,2312.95,2314.6,352
2024-08-30 09:27:00+05:30,2314.35,2315.9,2312.15,2315.9,1014
2024-08-30 09:28:00+05:30,2314.8,2317.0,2314.65,2315.9,445
2024-08-30 09:29:00+05:30,2315.0,2316.1,2315.0,2316.1,301
2024-08-30 09:30:00+05:30,2315.2,2318.4,2315.2,2317.15,2471
2024-08-30 09:31:00+05:30,2316.3,2319.65,2316.3,2316.8,547
2024-08-30 09:32:00+05:30,2316.8,2317.2,2314.2,2316.05,1941
2024-08-30 09:33:00+05:30,2316.1,2316.1,2314.5,2315.95,333
2024-08-30 09:34:00+05:30,2314.5,2315.45,2313.4,2313.95,282
2024-08-30 09:35:00+05:30,2313.8,2317.5,2313.8,2316.9,1083
2024-08-30 09:36:00+05:30,2317.5,2319.0,2317.5,2318.4,1889
2024-08-30 09:37:00+05:30,2319.0,2322.1,2318.2,2322.1,614
2024-08-30 09:38:00+05:30,2320.9,2320.9,2319.05,2320.0,387
2024-08-30 09:39:00+05:30,2320.0,2321.65,2319.2,2321.65,374
2024-08-30 09:40:00+05:30,2320.1,2324.0,2320.1,2322.55,1016
2024-08-30 09:41:00+05:30,2321.7,2323.85,2320.9,2321.15,401
2024-08-30 09:42:00+05:30,2321.3,2322.4,2320.3,2320.3,290
2024-08-30 09:43:00+05:30,2320.05,2321.3,2319.3,2320.1,212
2024-08-30 09:44:00+05:30,2320.15,2320.4,2318.3,2320.0,157
2024-08-30 09:45:00+05:30,2318.95,2321.5,2318.9,2321.5,212
2024-08-30 09:46:00+05:30,2321.5,2323.0,2321.5,2323.0,251
2024-08-30 09:47:00+05:30,2323.0,2327.45,2322.5,2323.2,1064
2024-08-30 09:48:00+05:30,2323.2,2325.05,2322.75,2322.75,559
2024-08-30 09:49:00+05:30,2323.05,2323.1,2321.95,2323.1,223
2024-08-30 09:50:00+05:30,2323.1,2327.95,2323.05,2327.2,831
2024-08-30 09:51:00+05:30,2327.2,2329.0,2325.1,2325.1,1017
2024-08-30 09:52:00+05:30,2325.1,2326.5,2319.85,2320.1,2848
2024-08-30 09:53:00+05:30,2320.1,2321.9,2320.05,2320.4,330
2024-08-30 09:54:00+05:30,2320.4,2324.7,2320.4,2323.65,293
2024-08-30 09:55:00+05:30,2323.65,2323.9,2321.95,2323.15,27
2024-08-30 09:56:00+05:30,2323.15,2323.15,2322.1,2322.3,32
2024-08-30 09:57:00+05:30,2322.3,2323.75,2322.0,2323.75,501
2024-08-30 09:58:00+05:30,2323.75,2324.0,2322.85,2324.0,122
2024-08-30 09:59:00+05:30,2324.0,2325.0,2323.2,2323.2,212
2024-08-30 10:00:00+05:30,2323.2,2325.0,2323.2,2324.25,108
2024-08-30 10:01:00+05:30,2324.25,2325.0,2323.0,2323.0,315
2024-08-30 10:02:00+05:30,2323.0,2323.15,2320.8,2320.8,340
2024-08-30 10:03:00+05:30,2320.8,2324.9,2320.75,2322.8,1069
2024-08-30 10:04:00+05:30,2322.8,2325.0,2322.8,2324.0,131
2024-08-30 10:05:00+05:30,2324.0,2324.0,2321.95,2321.95,416
2024-08-30 10:06:00+05:30,2323.5,2324.9,2323.25,2324.9,278
2024-08-30 10:07:00+05:30,2324.9,2324.9,2323.45,2324.15,209
2024-08-30 10:08:00+05:30,2323.0,2324.15,2321.45,2321.65,1120
2024-08-30 10:09:00+05:30,2321.5,2322.05,2320.75,2320.75,333
2024-08-30 10:10:00+05:30,2321.85,2323.35,2321.85,2323.35,326
2024-08-30 10:11:00+05:30,2323.35,2324.55,2323.1,2323.1,120
2024-08-30 10:12:00+05:30,2323.1,2323.9,2323.1,2323.9,25
2024-08-30 10:13:00+05:30,2323.9,2324.85,2323.9,2324.85,33
2024-08-30 10:14:00+05:30,2324.85,2324.95,2324.7,2324.75,324
