symbol,strategy,entry_time,exit_time,actual_entry_close,slippage_entry_price,actual_exit_close,slippage_exit_price,qty,side,pnl
cash_ACC,MovingAverage,2024-08-06 09:53:00,2024-08-06 10:26:00,2416.2,2417.4080999999996,2418.95,2417.740525,50,LONG,16.62125000002561
cash_ACC,MovingAverage,2024-08-06 10:53:00,2024-08-06 11:08:00,2415.95,2417.1579749999996,2414.2,2412.9928999999997,50,LONG,-208.2537499999944
cash_ACC,MovingAverage,2024-08-06 11:16:00,2024-08-06 11:48:00,2416.7,2417.9083499999997,2412.05,2410.8439750000002,50,LONG,-353.2187499999736
cash_ACC,MovingAverage,2024-08-06 12:24:00,2024-08-06 12:26:00,2397.55,2398.748775,2395.0,2393.8025000000002,50,LONG,-247.31374999998934
cash_ACC,MovingAverage,2024-08-06 13:00:00,2024-08-06 13:04:00,2388.7,2389.8943499999996,2389.05,2387.8554750000003,50,LONG,-101.94374999996398
cash_ACC,MovingAverage,2024-08-06 14:04:00,2024-08-06 14:07:00,2367.9,2369.08395,2363.4,2362.2183,50,LONG,-343.28250000000935
cash_ACC,MovingAverage,2024-08-06 14:33:00,2024-08-06 14:44:00,2360.2,2361.3801,2350.1,2348.92495,50,LONG,-622.7574999999888
cash_ACC,MovingAverage,2024-08-07 09:15:00,2024-08-07 10:09:00,2370.35,2371.535175,2378.65,2377.4606750000003,50,LONG,296.2750000000142
cash_ACC,MovingAverage,2024-08-07 10:18:00,2024-08-07 11:06:00,2383.7,2384.8918499999995,2388.1,2386.90595,50,LONG,100.7050000000163
cash_ACC,MovingAverage,2024-08-07 11:37:00,2024-08-07 11:42:00,2386.25,2387.443125,2381.75,2380.559125,50,LONG,-344.199999999978
cash_ACC,MovingAverage,2024-08-07 12:04:00,2024-08-07 12:31:00,2386.4,2387.5932,2384.7,2383.50765,50,LONG,-204.27749999998923
cash_ACC,MovingAverage,2024-08-07 12:40:00,2024-08-07 12:49:00,2389.25,2390.444625,2384.65,2383.457675,50,LONG,-349.34749999999894
cash_ACC,MovingAverage,2024-08-07 13:46:00,2024-08-07 14:34:00,2375.9,2377.08795,2378.15,2376.9609250000003,50,LONG,-6.351249999988795
cash_ACC,MovingAverage,2024-08-07 14:41:00,2024-08-08 09:17:00,2389.75,2390.9448749999997,2377.95,2376.761025,50,LONG,-709.1924999999947
cash_ACC,MovingAverage,2024-08-08 10:05:00,2024-08-08 10:56:00,2375.0,2376.1875,2373.05,2371.863475,50,LONG,-216.20124999999462
cash_ACC,MovingAverage,2024-08-08 11:13:00,2024-08-08 11:30:00,2378.2,2379.3891,2376.45,2375.261775,50,LONG,-206.3662499999964
cash_ACC,MovingAverage,2024-08-08 11:44:00,2024-08-08 12:05:00,2377.95,2379.138975,2377.3,2376.11135,50,LONG,-151.3812499999858
cash_ACC,MovingAverage,2024-08-08 12:12:00,2024-08-08 12:50:00,2381.05,2382.240525,2387.45,2386.2562749999997,50,LONG,200.78749999997854
cash_ACC,MovingAverage,2024-08-08 13:25:00,2024-08-08 13:32:00,2379.1,2380.28955,2374.4,2373.2128000000002,50,LONG,-353.837499999986
cash_ACC,MovingAverage,2024-08-08 14:32:00,2024-08-08 14:41:00,2372.6,2373.7862999999998,2364.2,2363.0179,50,LONG,-538.4199999999964
cash_ACC,MovingAverage,2024-08-09 09:16:00,2024-08-09 10:01:00,2376.2,2377.3880999999997,2369.0,2367.8155,50,LONG,-478.62999999997555
cash_ACC,MovingAverage,2024-08-09 10:48:00,2024-08-09 11:11:00,2365.7,2366.8828499999995,2360.0,2358.82,50,LONG,-403.1424999999672
cash_ACC,MovingAverage,2024-08-09 11:37:00,2024-08-09 12:09:00,2358.85,2360.0294249999997,2363.05,2361.868475,50,LONG,91.95250000002488
cash_ACC,MovingAverage,2024-08-09 12:22:00,2024-08-09 12:44:00,2364.0,2365.182,2360.7,2359.5196499999997,50,LONG,-283.117500000003
cash_ACC,MovingAverage,2024-08-09 13:27:00,2024-08-09 13:55:00,2356.0,2357.178,2354.45,2353.272775,50,LONG,-195.26124999999865
cash_ACC,MovingAverage,2024-08-09 14:55:00,2024-08-12 09:15:00,2346.2,2347.3731,2315.05,2313.892475,50,LONG,-1674.0312499999845
cash_ACC,MovingAverage,2024-08-12 10:08:00,2024-08-12 10:30:00,2312.0,2313.156,2311.2,2310.0443999999998,50,LONG,-155.58000000000902
cash_ACC,MovingAverage,2024-08-12 10:31:00,2024-08-12 11:25:00,2313.0,2314.1565,2319.1,2317.94045,50,LONG,189.19750000000022
cash_ACC,MovingAverage,2024-08-12 11:37:00,2024-08-12 11:52:00,2321.9,2323.06095,2318.1,2316.94095,50,LONG,-305.99999999999454
cash_ACC,MovingAverage,2024-08-12 12:10:00,2024-08-12 12:13:00,2320.0,2321.16,2317.45,2316.291275,50,LONG,-243.43624999999065
cash_ACC,MovingAverage,2024-08-12 12:35:00,2024-08-12 13:26:00,2320.0,2321.16,2323.0,2321.8385000000003,50,LONG,33.92500000002201
cash_ACC,MovingAverage,2024-08-12 13:32:00,2024-08-12 13:56:00,2329.2,2330.3646,2328.35,2327.185825,50,LONG,-158.93874999999298
cash_ACC,MovingAverage,2024-08-12 14:17:00,2024-08-12 14:26:00,2327.0,2328.1634999999997,2325.95,2324.787025,50,LONG,-168.82374999997865
cash_ACC,MovingAverage,2024-08-12 14:34:00,2024-08-12 14:52:00,2331.65,2332.815825,2320.75,2319.589625,50,LONG,-661.3100000000031
cash_ACC,MovingAverage,2024-08-12 15:29:00,2024-08-13 09:56:00,2329.0,2330.1645,2333.95,2332.7830249999997,50,LONG,130.92624999999316
cash_ACC,MovingAverage,2024-08-13 10:42:00,2024-08-13 11:10:00,2327.3,2328.46365,2332.0,2330.8340000000003,50,LONG,118.5175000000072
cash_ACC,MovingAverage,2024-08-13 11:19:00,2024-08-13 11:35:00,2334.4,2335.5672,2330.1,2328.93495,50,LONG,-331.61250000000564
cash_ACC,MovingAverage,2024-08-13 12:58:00,2024-08-13 13:12:00,2318.4,2319.5592,2315.3,2314.1423500000005,50,LONG,-270.84249999998065
cash_ACC,MovingAverage,2024-08-13 13:13:00,2024-08-13 13:41:00,2316.0,2317.158,2316.35,2315.191825,50,LONG,-98.30875000000106
cash_ACC,MovingAverage,2024-08-13 14:25:00,2024-08-13 14:34:00,2308.0,2309.154,2308.35,2307.1958250000002,50,LONG,-97.90874999998778
cash_ACC,MovingAverage,2024-08-13 15:08:00,2024-08-13 15:19:00,2306.65,2307.803325,2301.1,2299.94945,50,LONG,-392.69374999998945
cash_ACC,MovingAverage,2024-08-14 09:49:00,2024-08-14 10:07:00,2301.6,2302.7508,2295.0,2293.8525,50,LONG,-444.9149999999918
cash_ACC,MovingAverage,2024-08-14 10:34:00,2024-08-14 10:51:00,2297.95,2299.098975,2290.75,2289.604625,50,LONG,-474.717499999997
cash_ACC,MovingAverage,2024-08-14 11:21:00,2024-08-14 11:23:00,2282.45,2283.5912249999997,2285.0,2283.8575,50,LONG,13.313750000020264
cash_ACC,MovingAverage,2024-08-14 11:25:00,2024-08-14 11:28:00,2283.0,2284.1414999999997,2281.9,2280.75905,50,LONG,-169.1224999999804
cash_ACC,MovingAverage,2024-08-14 12:02:00,2024-08-14 12:24:00,2279.8,2280.9399,2278.5,2277.3607500000003,50,LONG,-178.9574999999786
cash_ACC,MovingAverage,2024-08-14 12:48:00,2024-08-14 13:15:00,2280.0,2281.14,2281.0,2279.8595,50,LONG,-64.02499999999236
cash_ACC,MovingAverage,2024-08-14 13:44:00,2024-08-14 13:51:00,2277.65,2278.788825,2275.65,2274.5121750000003,50,LONG,-213.83249999998952
cash_ACC,MovingAverage,2024-08-14 14:09:00,2024-08-14 14:37:00,2277.25,2278.388625,2277.8,2276.6611000000003,50,LONG,-86.37624999998934
cash_ACC,MovingAverage,2024-08-14 14:56:00,2024-08-14 15:22:00,2282.35,2283.4911749999997,2282.0,2280.859,50,LONG,-131.60874999998668
cash_ACC,MovingAverage,2024-08-16 09:15:00,2024-08-16 09:44:00,2295.35,2296.4976749999996,2299.95,2298.800025,50,LONG,115.11750000001939
cash_ACC,MovingAverage,2024-08-16 10:04:00,2024-08-16 10:19:00,2303.0,2304.1515,2295.8,2294.6521000000002,50,LONG,-474.9699999999848
cash_ACC,MovingAverage,2024-08-16 10:38:00,2024-08-16 11:07:00,2301.5,2302.65075,2298.0,2296.851,50,LONG,-289.9874999999838
cash_ACC,MovingAverage,2024-08-16 11:29:00,2024-08-16 12:55:00,2301.8,2302.9509000000003,2312.85,2311.6935750000002,50,LONG,437.13374999999814
cash_ACC,MovingAverage,2024-08-16 13:11:00,2024-08-16 13:21:00,2313.3,2314.45665,2311.0,2309.8445,50,LONG,-230.60749999999643
cash_ACC,MovingAverage,2024-08-16 13:30:00,2024-08-16 13:59:00,2317.8,2318.9589,2316.8,2315.6416000000004,50,LONG,-165.86499999998523
cash_ACC,MovingAverage,2024-08-16 14:01:00,2024-08-16 14:25:00,2318.5,2319.6592499999997,2320.1,2318.93995,50,LONG,-35.96499999998741
cash_ACC,MovingAverage,2024-08-16 14:29:00,2024-08-19 09:25:00,2323.45,2324.6117249999998,2334.7,2333.53265,50,LONG,446.0462500000176
cash_ACC,MovingAverage,2024-08-19 09:46:00,2024-08-19 10:02:00,2338.25,2339.419125,2334.8,2333.6326000000004,50,LONG,-289.3262499999764
cash_ACC,MovingAverage,2024-08-19 10:03:00,2024-08-19 10:26:00,2338.85,2340.019425,2333.25,2332.083375,50,LONG,-396.8024999999898
cash_ACC,MovingAverage,2024-08-19 10:39:00,2024-08-19 10:52:00,2340.0,2341.17,2336.5,2335.3317500000003,50,LONG,-291.91249999998945
cash_ACC,MovingAverage,2024-08-19 11:06:00,2024-08-19 11:36:00,2337.85,2339.018925,2341.7,2340.52915,50,LONG,75.51124999999956
cash_ACC,MovingAverage,2024-08-19 12:00:00,2024-08-19 12:18:00,2341.0,2342.1704999999997,2340.25,2339.079875,50,LONG,-154.5312499999909
cash_ACC,MovingAverage,2024-08-19 12:38:00,2024-08-19 13:23:00,2341.35,2342.5206749999998,2340.85,2339.679575,50,LONG,-142.0549999999821
cash_ACC,MovingAverage,2024-08-19 13:56:00,2024-08-19 14:27:00,2339.6,2340.7697999999996,2347.15,2345.9764250000003,50,LONG,260.33125000003565
cash_ACC,MovingAverage,2024-08-19 14:34:00,2024-08-19 14:38:00,2348.0,2349.174,2347.0,2345.8265,50,LONG,-167.37499999999272
cash_ACC,MovingAverage,2024-08-19 14:46:00,2024-08-19 14:58:00,2348.4,2349.5742,2345.4,2344.2273,50,LONG,-267.34500000000025
cash_ACC,MovingAverage,2024-08-19 15:15:00,2024-08-20 09:35:00,2349.0,2350.1745,2353.4,2352.2233,50,LONG,102.44000000000142
cash_ACC,MovingAverage,2024-08-20 10:44:00,2024-08-20 10:51:00,2344.1,2345.2720499999996,2341.25,2340.0793750000003,50,LONG,-259.6337499999663
cash_ACC,MovingAverage,2024-08-20 12:26:00,2024-08-20 13:14:00,2323.05,2324.211525,2325.9,2324.73705,50,LONG,26.2762500000008
cash_ACC,MovingAverage,2024-08-20 13:54:00,2024-08-20 13:55:00,2325.0,2326.1625,2324.15,2322.9879250000004,50,LONG,-158.72874999997748
cash_ACC,MovingAverage,2024-08-20 13:59:00,2024-08-20 14:02:00,2324.1,2325.26205,2323.55,2322.388225,50,LONG,-143.69124999998348
cash_ACC,MovingAverage,2024-08-20 14:12:00,2024-08-20 14:17:00,2324.2,2325.3621,2322.85,2321.688575,50,LONG,-183.67624999998498
cash_ACC,MovingAverage,2024-08-20 14:41:00,2024-08-20 15:19:00,2324.6,2325.7623,2325.3,2324.1373500000004,50,LONG,-81.2474999999722
cash_ACC,MovingAverage,2024-08-20 15:25:00,2024-08-21 09:46:00,2327.55,2328.713775,2331.8,2330.6341,50,LONG,96.0162500000024
cash_ACC,MovingAverage,2024-08-21 10:07:00,2024-08-21 10:33:00,2336.2,2337.3680999999997,2333.35,2332.183325,50,LONG,-259.2387499999859
cash_ACC,MovingAverage,2024-08-21 10:48:00,2024-08-21 11:09:00,2335.0,2336.1675,2334.6,2333.4327,50,LONG,-136.74000000000888
cash_ACC,MovingAverage,2024-08-21 12:04:00,2024-08-21 12:18:00,2325.9,2327.06295,2325.75,2324.587125,50,LONG,-123.79124999999931
cash_ACC,MovingAverage,2024-08-21 12:19:00,2024-08-21 12:29:00,2326.75,2327.913375,2324.3,2323.1378500000005,50,LONG,-238.77624999997806
cash_ACC,MovingAverage,2024-08-21 13:39:00,2024-08-21 14:34:00,2320.4,2321.5602,2318.8,2317.6406,50,LONG,-195.97999999998592
cash_ACC,MovingAverage,2024-08-21 14:49:00,2024-08-22 09:32:00,2322.75,2323.9113749999997,2327.65,2326.486175,50,LONG,128.74000000001615
cash_ACC,MovingAverage,2024-08-22 10:06:00,2024-08-22 10:32:00,2325.85,2327.012925,2327.95,2326.786025,50,LONG,-11.345000000005712
cash_ACC,MovingAverage,2024-08-22 10:36:00,2024-08-22 11:54:00,2328.65,2329.814325,2350.55,2349.374725,50,LONG,978.020000000015
cash_ACC,MovingAverage,2024-08-22 12:03:00,2024-08-22 12:28:00,2355.5,2356.67775,2355.8,2354.6221000000005,50,LONG,-102.7824999999666
cash_ACC,MovingAverage,2024-08-22 12:40:00,2024-08-22 12:48:00,2357.0,2358.1785,2355.0,2353.8225,50,LONG,-217.79999999998836
cash_ACC,MovingAverage,2024-08-22 13:34:00,2024-08-22 14:22:00,2350.65,2351.825325,2357.8,2356.6211000000003,50,LONG,239.78875000002517
cash_ACC,MovingAverage,2024-08-22 15:07:00,2024-08-23 09:33:00,2344.15,2345.322075,2349.2,2348.0254,50,LONG,135.1662499999975
cash_ACC,MovingAverage,2024-08-23 10:32:00,2024-08-23 10:40:00,2338.05,2339.219025,2332.55,2331.383725,50,LONG,-391.7649999999867
cash_ACC,MovingAverage,2024-08-23 11:12:00,2024-08-23 11:14:00,2328.0,2329.1639999999998,2326.55,2325.3867250000003,50,LONG,-188.86374999997315
cash_ACC,MovingAverage,2024-08-23 11:23:00,2024-08-23 11:33:00,2329.0,2330.1645,2327.75,2326.5861250000003,50,LONG,-178.9187499999798
cash_ACC,MovingAverage,2024-08-23 11:41:00,2024-08-23 11:50:00,2329.55,2330.714775,2326.15,2324.986925,50,LONG,-286.3924999999881
cash_ACC,MovingAverage,2024-08-23 12:21:00,2024-08-23 12:35:00,2327.7,2328.8638499999997,2325.9,2324.73705,50,LONG,-206.3399999999774
cash_ACC,MovingAverage,2024-08-23 12:36:00,2024-08-23 13:04:00,2326.5,2327.66325,2325.05,2323.8874750000004,50,LONG,-188.7887499999806
cash_ACC,MovingAverage,2024-08-23 14:08:00,2024-08-23 14:17:00,2318.6,2319.7592999999997,2316.85,2315.691575,50,LONG,-203.3862499999941
cash_ACC,MovingAverage,2024-08-23 14:32:00,2024-08-23 14:58:00,2323.25,2324.4116249999997,2320.1,2318.93995,50,LONG,-273.58374999998887
cash_ACC,MovingAverage,2024-08-23 15:11:00,2024-08-26 09:38:00,2321.35,2322.510675,2329.0,2327.8355,50,LONG,266.2412500000073
cash_ACC,MovingAverage,2024-08-26 09:45:00,2024-08-26 10:05:00,2334.85,2336.017425,2334.0,2332.833,50,LONG,-159.22124999999596
cash_ACC,MovingAverage,2024-08-26 10:17:00,2024-08-26 10:23:00,2336.15,2337.318075,2334.25,2333.082875,50,LONG,-211.76000000000386
cash_ACC,MovingAverage,2024-08-26 11:30:00,2024-08-26 12:10:00,2326.35,2327.5131749999996,2329.25,2328.085375,50,LONG,28.610000000026048
cash_ACC,MovingAverage,2024-08-26 12:26:00,2024-08-26 12:47:00,2334.3,2335.46715,2331.55,2330.3842250000002,50,LONG,-254.14624999998523
cash_ACC,MovingAverage,2024-08-26 12:57:00,2024-08-26 13:48:00,2334.6,2335.7673,2337.9,2336.7310500000003,50,LONG,48.18750000001728
cash_ACC,MovingAverage,2024-08-26 14:15:00,2024-08-26 14:45:00,2340.85,2342.0204249999997,2340.6,2339.4297,50,LONG,-129.53624999997828
cash_ACC,MovingAverage,2024-08-26 14:52:00,2024-08-26 15:19:00,2342.95,2344.1214749999995,2342.0,2340.829,50,LONG,-164.62374999996428
cash_ACC,MovingAverage,2024-08-26 15:23:00,2024-08-26 15:24:00,2342.95,2344.1214749999995,2342.5,2341.32875,50,LONG,-139.63624999996682
cash_ACC,MovingAverage,2024-08-26 15:25:00,2024-08-27 09:36:00,2343.7,2344.8718499999995,2341.7,2340.52915,50,LONG,-217.13499999998476
cash_ACC,MovingAverage,2024-08-27 09:58:00,2024-08-27 10:16:00,2344.45,2345.6222249999996,2341.7,2340.52915,50,LONG,-254.65374999998858
cash_ACC,MovingAverage,2024-08-27 10:33:00,2024-08-27 10:35:00,2341.0,2342.1704999999997,2341.25,2340.0793750000003,50,LONG,-104.55624999997326
cash_ACC,MovingAverage,2024-08-27 10:42:00,2024-08-27 11:18:00,2343.95,2345.1219749999996,2351.0,2349.8245,50,LONG,235.12625000003027
cash_ACC,MovingAverage,2024-08-27 11:39:00,2024-08-27 11:44:00,2349.6,2350.7747999999997,2341.1,2339.92945,50,LONG,-542.2674999999799
cash_ACC,MovingAverage,2024-08-27 12:40:00,2024-08-27 12:41:00,2343.95,2345.1219749999996,2343.7,2342.52815,50,LONG,-129.69124999997348
cash_ACC,MovingAverage,2024-08-27 12:42:00,2024-08-27 12:44:00,2343.7,2344.8718499999995,2343.0,2341.8285,50,LONG,-152.1674999999732
cash_ACC,MovingAverage,2024-08-27 12:46:00,2024-08-27 12:47:00,2343.0,2344.1715,2343.15,2341.9784250000002,50,LONG,-109.65374999998403
cash_ACC,MovingAverage,2024-08-27 12:53:00,2024-08-27 13:09:00,2346.0,2347.173,2343.1,2341.92845,50,LONG,-262.2274999999945
cash_ACC,MovingAverage,2024-08-27 13:10:00,2024-08-27 13:41:00,2345.05,2346.222525,2344.3,2343.1278500000003,50,LONG,-154.73374999999123
cash_ACC,MovingAverage,2024-08-27 13:49:00,2024-08-27 14:37:00,2348.4,2349.5742,2347.85,2346.676075,50,LONG,-144.90625000000819
cash_ACC,MovingAverage,2024-08-27 15:24:00,2024-08-28 09:23:00,2349.0,2350.1745,2346.0,2344.827,50,LONG,-267.3749999999927
cash_ACC,MovingAverage,2024-08-28 09:25:00,2024-08-28 09:30:00,2349.0,2350.1745,2339.05,2337.8804750000004,50,LONG,-614.7012499999846
cash_ACC,MovingAverage,2024-08-28 09:55:00,2024-08-28 10:09:00,2341.0,2342.1704999999997,2341.0,2339.8295000000003,50,LONG,-117.04999999997199
cash_ACC,MovingAverage,2024-08-28 10:22:00,2024-08-28 10:45:00,2345.6,2346.7727999999997,2342.95,2341.778525,50,LONG,-249.71374999997806
cash_ACC,MovingAverage,2024-08-28 10:52:00,2024-08-28 11:25:00,2344.45,2345.6222249999996,2346.0,2344.827,50,LONG,-39.76124999996955
cash_ACC,MovingAverage,2024-08-28 11:46:00,2024-08-28 12:02:00,2346.95,2348.123475,2342.7,2341.5286499999997,50,LONG,-329.7412500000064
cash_ACC,MovingAverage,2024-08-28 12:25:00,2024-08-28 12:38:00,2344.45,2345.6222249999996,2342.5,2341.32875,50,LONG,-214.67374999997446
cash_ACC,MovingAverage,2024-08-28 13:01:00,2024-08-28 13:15:00,2342.35,2343.521175,2341.05,2339.879475,50,LONG,-182.08499999998367
cash_ACC,MovingAverage,2024-08-28 14:06:00,2024-08-28 14:34:00,2341.05,2342.220525,2341.0,2339.8295000000003,50,LONG,-119.55124999999498
cash_ACC,MovingAverage,2024-08-29 10:04:00,2024-08-29 10:13:00,2313.7,2314.8568499999997,2308.65,2307.495675,50,LONG,-368.0587499999774
cash_ACC,MovingAverage,2024-08-29 10:37:00,2024-08-29 10:55:00,2308.65,2309.804325,2307.0,2305.8465,50,LONG,-197.89124999999785
cash_ACC,MovingAverage,2024-08-29 12:20:00,2024-08-29 13:09:00,2292.25,2293.3961249999998,2301.65,2300.4991750000004,50,LONG,355.15250000003107
cash_ACC,MovingAverage,2024-08-29 13:51:00,2024-08-29 14:04:00,2299.85,2300.9999249999996,2295.0,2293.8525,50,LONG,-357.37124999998287
cash_ACC,MovingAverage,2024-08-29 14:18:00,2024-08-29 14:22:00,2296.95,2298.098475,2291.9,2290.75405,50,LONG,-367.2212499999887
cash_ACC,MovingAverage,2024-08-29 14:53:00,2024-08-29 15:24:00,2301.15,2302.3005749999998,2308.7,2307.54565,50,LONG,262.2537500000135
cash_ACC,MovingAverage,2024-08-30 09:16:00,2024-08-30 11:12:00,2322.05,2323.211025,2332.8,2331.6336,50,LONG,421.1287500000026
cash_ACC,MovingAverage,2024-08-30 11:32:00,2024-08-30 11:57:00,2334.4,2335.5672,2331.55,2330.3842250000002,50,LONG,-259.14874999998574
cash_ACC,MovingAverage,2024-08-30 12:25:00,2024-08-30 13:13:00,2330.5,2331.66525,2332.05,2330.883975,50,LONG,-39.06374999999116
cash_ACC,MovingAverage,2024-08-30 13:43:00,2024-08-30 13:59:00,2332.6,2333.7663,2332.3,2331.13385,50,LONG,-131.6224999999804
cash_ACC,MovingAverage,2024-08-30 14:34:00,2024-08-30 14:49:00,2332.9,2334.06645,2330.4,2329.2348,50,LONG,-241.58249999998134
cash_ACC,MovingAverage,2024-08-30 15:29:00,2024-09-02 09:32:00,2331.0,2332.1655,2328.0,2326.8360000000002,50,LONG,-266.47499999999127
cash_ACC,MovingAverage,2024-09-02 09:46:00,2024-09-02 09:59:00,2336.95,2338.1184749999998,2331.0,2329.8345,50,LONG,-414.1987499999914
cash_ACC,MovingAverage,2024-09-02 10:38:00,2024-09-02 11:21:00,2331.7,2332.8658499999997,2333.7,2332.5331499999998,50,LONG,-16.63499999999658
cash_ACC,MovingAverage,2024-09-02 11:24:00,2024-09-02 11:25:00,2335.8,2336.9679,2334.9,2333.73255,50,LONG,-161.7674999999963
cash_ACC,MovingAverage,2024-09-02 11:28:00,2024-09-02 11:44:00,2336.0,2337.1679999999997,2333.25,2332.083375,50,LONG,-254.23124999997526
cash_ACC,MovingAverage,2024-09-02 12:19:00,2024-09-02 12:45:00,2332.75,2333.916375,2332.55,2331.383725,50,LONG,-126.63249999998243
cash_ACC,MovingAverage,2024-09-02 13:10:00,2024-09-02 13:28:00,2332.25,2333.4161249999997,2331.0,2329.8345,50,LONG,-179.08124999999018
cash_ACC,MovingAverage,2024-09-02 13:50:00,2024-09-02 15:14:00,2331.75,2332.9158749999997,2337.05,2335.881475,50,LONG,148.28000000002248
cash_ACC,MovingAverage,2024-09-02 15:15:00,2024-09-02 15:19:00,2337.8,2338.9689,2336.5,2335.3317500000003,50,LONG,-181.85749999997824
cash_ACC,MovingAverage,2024-09-03 09:48:00,2024-09-03 10:06:00,2338.8,2339.9694,2330.0,2328.835,50,LONG,-556.7199999999957
cash_ACC,MovingAverage,2024-09-03 10:48:00,2024-09-03 10:51:00,2330.15,2331.315075,2329.0,2327.8355,50,LONG,-173.97874999999203
cash_ACC,MovingAverage,2024-09-03 10:55:00,2024-09-03 11:21:00,2334.05,2335.217025,2333.4,2332.2333000000003,50,LONG,-149.18624999997974
cash_ACC,MovingAverage,2024-09-03 11:46:00,2024-09-03 13:28:00,2333.65,2334.816825,2340.5,2339.3297500000003,50,LONG,225.64625000002252
cash_ACC,MovingAverage,2024-09-03 14:12:00,2024-09-03 14:59:00,2340.3,2341.47015,2341.8,2340.6291,50,LONG,-42.05249999999978
cash_ACC,MovingAverage,2024-09-03 15:16:00,2024-09-04 09:15:00,2340.95,2342.1204749999997,2327.0,2325.8365000000003,50,LONG,-814.1987499999686
cash_ACC,MovingAverage,2024-09-04 09:39:00,2024-09-04 09:50:00,2339.0,2340.1695,2337.4,2336.2313000000004,50,LONG,-196.90999999997985
cash_ACC,MovingAverage,2024-09-04 09:52:00,2024-09-04 10:28:00,2341.25,2342.4206249999997,2338.55,2337.3807250000004,50,LONG,-251.99499999996533
cash_ACC,MovingAverage,2024-09-04 10:55:00,2024-09-04 11:24:00,2340.0,2341.17,2343.95,2342.778025,50,LONG,80.40124999999989
cash_ACC,MovingAverage,2024-09-04 11:29:00,2024-09-04 11:31:00,2344.85,2346.0224249999997,2339.3,2338.1303500000004,50,LONG,-394.60374999996475
cash_ACC,MovingAverage,2024-09-04 11:34:00,2024-09-04 12:19:00,2347.0,2348.1735,2350.95,2349.774525,50,LONG,80.0512499999968
cash_ACC,MovingAverage,2024-09-04 12:43:00,2024-09-04 12:58:00,2353.0,2354.1765,2348.0,2346.826,50,LONG,-367.52500000000055
cash_ACC,MovingAverage,2024-09-04 13:16:00,2024-09-04 13:34:00,2353.0,2354.1765,2350.35,2349.174825,50,LONG,-250.08374999999887
